Time (s),Channel 1 (V),Channel 2 (V)
0.65947408,2.564428041627794,2.454473668374533
0.65979144,2.565364642545165,2.456345223554881
0.6601087999999999,2.566301243462536,2.459152556325404
0.66042616,2.567237844379907,2.461024111505752
0.6607435199999999,2.568174445297278,2.464767221866449
0.66106088,2.568174445297278,2.465702999456624
0.66137824,2.569111046214649,2.468510332227146
0.6616955999999999,2.569111046214649,2.470381887407495
0.66201296,2.57004764713202,2.471317664997668
0.6623303199999999,2.569111046214649,2.473189220178018
0.66264768,2.57004764713202,2.475060775358366
0.66296504,2.571920848966763,2.477868108128889
0.6632823999999999,2.571920848966763,2.478803885719063
0.66359976,2.572857449884133,2.480675440899411
0.6639171199999999,2.573794050801505,2.48254699607976
0.66423448,2.573794050801505,2.484418551260108
0.66455184,2.574730651718875,2.485354328850282
0.6648691999999999,2.575667252636247,2.487225884030631
0.66518656,2.575667252636247,2.48909743921098
0.6655039199999999,2.576603853553618,2.490968994391328
0.66582128,2.576603853553618,2.491904771981503
0.66613864,2.576603853553618,2.493776327161851
0.6664559999999999,2.577540454470989,2.495647882342199
0.66677336,2.579413656305731,2.498455215112722
0.6670907199999999,2.580350257223102,2.498455215112722
0.66740808,2.581286858140473,2.50032677029307
0.66772544,2.583160059975215,2.502198325473419
0.6680427999999999,2.583160059975215,2.504069880653768
0.66836016,2.584096660892587,2.505005658243942
0.6686775199999999,2.584096660892587,2.50687721342429
0.66899488,2.585033261809957,2.508748768604639
0.66931224,2.585969862727329,2.510620323784988
0.6696295999999999,2.587843064562071,2.512491878965336
0.66994696,2.587843064562071,2.514363434145684
0.6702643199999999,2.588779665479442,2.516234989326033
0.67058168,2.588779665479442,2.518106544506382
0.67089904,2.589716266396813,2.520913877276904
0.6712163999999999,2.589716266396813,2.522785432457253
0.67153376,2.590652867314184,2.524656987637601
0.67185112,2.590652867314184,2.527464320408124
0.67216848,2.590652867314184,2.529335875588473
0.67248584,2.591589468231555,2.531207430768821
0.6728031999999999,2.590652867314184,2.534014763539344
0.67312056,2.590652867314184,2.535886318719692
0.67343792,2.590652867314184,2.53775787390004
0.67375528,2.590652867314184,2.539629429080389
0.67407264,2.590652867314184,2.541500984260738
0.6743899999999999,2.590652867314184,2.544308317031261
0.67470736,2.590652867314184,2.546179872211609
0.67502472,2.590652867314184,2.548987204982132
0.67534208,2.589716266396813,2.55085876016248
0.67565944,2.588779665479442,2.552730315342829
0.6759767999999999,2.587843064562071,2.554601870523177
0.67629416,2.587843064562071,2.556473425703525
0.67661152,2.587843064562071,2.558344980883875
0.67692888,2.5869064636447,2.560216536064223
0.67724624,2.585033261809957,2.563023868834746
0.6775635999999999,2.584096660892587,2.563959646424919
0.67788096,2.584096660892587,2.566766979195442
0.67819832,2.583160059975215,2.567702756785617
0.67851568,2.581286858140473,2.569574311965965
0.67883304,2.580350257223102,2.571445867146314
0.6791503999999999,2.579413656305731,2.572381644736488
0.67946776,2.57847705538836,2.576124755097185
0.67978512,2.577540454470989,2.577060532687359
0.68010248,2.576603853553618,2.577996310277533
0.68041984,2.574730651718875,2.579867865457881
0.6807371999999999,2.573794050801505,2.580803643048056
0.68105456,2.572857449884133,2.581739420638231
0.68137192,2.571920848966763,2.582675198228404
0.68168928,2.570984248049391,2.583610975818579
0.68200664,2.57004764713202,2.585482530998927
0.6823239999999999,2.568174445297278,2.585482530998927
0.68264136,2.566301243462536,2.586418308589102
0.68295872,2.566301243462536,2.587354086179276
0.68327608,2.564428041627794,2.58828986376945
0.68359344,2.563491440710423,2.58828986376945
0.6839107999999999,2.562554839793052,2.58828986376945
0.68422816,2.560681637958309,2.58828986376945
0.68454552,2.560681637958309,2.589225641359625
0.68486288,2.559745037040938,2.58828986376945
0.68518024,2.558808436123567,2.590161418949799
0.6854975999999999,2.557871835206196,2.590161418949799
0.68581496,2.555062032454083,2.590161418949799
0.68613232,2.555062032454083,2.590161418949799
0.68644968,2.554125431536712,2.589225641359625
0.68676704,2.553188830619341,2.589225641359625
0.6870843999999999,2.55225222970197,2.589225641359625
0.68740176,2.551315628784599,2.589225641359625
0.68771912,2.550379027867228,2.589225641359625
0.68803648,2.550379027867228,2.58828986376945
0.68835384,2.549442426949856,2.587354086179276
0.6886711999999999,2.548505826032486,2.586418308589102
0.68898856,2.548505826032486,2.586418308589102
0.68930592,2.547569225115114,2.585482530998927
0.6896232799999999,2.547569225115114,2.583610975818579
0.68994064,2.545696023280372,2.582675198228404
0.6902579999999999,2.545696023280372,2.581739420638231
0.69057536,2.545696023280372,2.580803643048056
0.69089272,2.544759422363001,2.579867865457881
0.6912100799999999,2.544759422363001,2.577996310277533
0.69152744,2.54382282144563,2.577996310277533
0.6918447999999999,2.544759422363001,2.577060532687359
0.69216216,2.54382282144563,2.574253199916837
0.69247952,2.542886220528259,2.572381644736488
0.6927968799999999,2.542886220528259,2.570510089556139
0.69311424,2.542886220528259,2.568638534375791
0.6934315999999999,2.541949619610888,2.566766979195442
0.69374896,2.541013018693517,2.565831201605268
0.69406632,2.541949619610888,2.563959646424919
0.6943836799999999,2.541949619610888,2.562088091244571
0.69470104,2.541949619610888,2.560216536064223
0.6950183999999999,2.541949619610888,2.558344980883875
0.69533576,2.541013018693517,2.5574092032937
0.69565312,2.541949619610888,2.555537648113352
0.6959704799999999,2.541013018693517,2.552730315342829
0.69628784,2.540076417776146,2.549922982572306
0.6966051999999999,2.540076417776146,2.548051427391957
0.69692256,2.539139816858774,2.546179872211609
0.69723992,2.539139816858774,2.544308317031261
0.6975572799999999,2.538203215941404,2.541500984260738
0.69787464,2.538203215941404,2.539629429080389
0.6981919999999999,2.538203215941404,2.53775787390004
0.69850936,2.537266615024032,2.536822096309867
0.69882672,2.537266615024032,2.534014763539344
0.6991440799999999,2.536330014106661,2.531207430768821
0.69946144,2.536330014106661,2.528400097998298
0.6997787999999999,2.53539341318929,2.52652854281795
0.70009616,2.534456812271919,2.524656987637601
0.70041352,2.534456812271919,2.522785432457253
0.7007308799999999,2.532583610437177,2.51997809968673
0.70104824,2.531647009519806,2.518106544506382
0.7013655999999999,2.531647009519806,2.516234989326033
0.70168296,2.531647009519806,2.514363434145684
0.70200032,2.529773807685064,2.512491878965336
0.7023176799999999,2.528837206767693,2.509684546194813
0.70263504,2.527900605850322,2.508748768604639
0.7029523999999999,2.526027404015579,2.50687721342429
0.70326976,2.525090803098208,2.505005658243942
0.70358712,2.524154202180837,2.502198325473419
0.7039044799999999,2.522281000346095,2.501262547883245
0.70422184,2.521344399428724,2.499390992702897
0.7045391999999999,2.521344399428724,2.497519437522548
0.70485656,2.519471197593982,2.495647882342199
0.70517392,2.518534596676611,2.493776327161851
0.7054912799999999,2.516661394841869,2.491904771981503
0.70580864,2.514788193007127,2.490033216801153
0.7061259999999999,2.513851592089755,2.48909743921098
0.70644336,2.511041789337642,2.486290106440457
0.70676072,2.511041789337642,2.484418551260108
0.7070780799999999,2.508231986585529,2.483482773669934
0.70739544,2.508231986585529,2.48254699607976
0.7077127999999999,2.507295385668158,2.481611218489586
0.70803016,2.505422183833416,2.479739663309237
0.70834752,2.503548981998673,2.479739663309237
0.7086648799999999,2.501675780163931,2.478803885719063
0.70898224,2.50073917924656,2.477868108128889
0.7092995999999999,2.499802578329189,2.476932330538714
0.70961696,2.497929376494447,2.47599655294854
0.70993432,2.496056174659705,2.475060775358366
0.7102516799999999,2.495119573742334,2.475060775358366
0.71056904,2.494182972824963,2.474124997768191
0.7108863999999999,2.492309770990221,2.473189220178018
0.71120376,2.491373170072849,2.472253442587843
0.71152112,2.490436569155478,2.472253442587843
0.7118384799999999,2.489499968238107,2.473189220178018
0.71215584,2.487626766403365,2.472253442587843
0.7124731999999999,2.486690165485994,2.471317664997668
0.71279056,2.485753564568623,2.471317664997668
0.71310792,2.484816963651252,2.471317664997668
0.7134252799999999,2.48294376181651,2.46944610981732
0.71374264,2.481070559981768,2.46944610981732
0.7140599999999999,2.481070559981768,2.46944610981732
0.71437736,2.480133959064396,2.46944610981732
0.71469472,2.481070559981768,2.46944610981732
0.7150120799999999,2.480133959064396,2.46944610981732
0.71532944,2.480133959064396,2.468510332227146
0.7156467999999999,2.479197358147025,2.468510332227146
0.71596416,2.479197358147025,2.467574554636972
0.71628152,2.479197358147025,2.466638777046797
0.7165988799999999,2.478260757229654,2.466638777046797
0.71691624,2.478260757229654,2.465702999456624
0.7172335999999999,2.478260757229654,2.465702999456624
0.71755096,2.478260757229654,2.464767221866449
0.71786832,2.477324156312283,2.463831444276275
0.7181856799999999,2.476387555394912,2.461959889095926
0.71850304,2.476387555394912,2.461024111505752
0.7188203999999999,2.476387555394912,2.461024111505752
0.71913776,2.476387555394912,2.459152556325404
0.71945512,2.475450954477541,2.457281001145055
0.7197724799999999,2.47451435356017,2.455409445964706
0.72008984,2.47451435356017,2.453537890784358
0.7204071999999999,2.473577752642799,2.452602113194184
0.72072456,2.471704550808057,2.449794780423661
0.72104192,2.470767949890686,2.447923225243312
0.7213592799999999,2.469831348973314,2.446051670062964
0.72167664,2.467958147138572,2.445115892472789
0.7219939999999999,2.46608494530383,2.442308559702267
0.72231136,2.463275142551717,2.439501226931744
0.72262872,2.461401940716975,2.437629671751396
0.7229460799999999,2.45765553704749,2.436693894161222
0.72326344,2.455782335212748,2.434822338980873
0.7235807999999999,2.452035931543264,2.433886561390699
0.72389816,2.44828952787378,2.43201500621035
0.72421552,2.444543124204295,2.431079228620176
0.7245328799999999,2.438923518700069,2.430143451030002
0.72485024,2.435177115030585,2.430143451030002
