Time (s),Channel 1 (V)
-0.01539227260918253,1.93034922056757
-0.01539171260918253,1.929412619650206
-0.01539115260918253,1.92191981231126
-0.01539059260918253,1.912553803137555
-0.01539003260918253,1.907870798550683
-0.01538947260918253,1.903187793963828
-0.01538891260918253,1.895694986624869
-0.01538835260918253,1.886328977451165
-0.01538779260918253,1.883519174699028
-0.01538723260918253,1.877899569194801
-0.01538667260918253,1.873216564607944
-0.01538611260918253,1.868533560021089
-0.01538555260918253,1.861040752682126
-0.01538499260918253,1.861977353599481
-0.01538443260918253,1.854484546260528
-0.01538387260918253,1.844181936169451
-0.01538331260918253,1.839498931582577
-0.01538275260918253,1.836689128830464
-0.01538219260918253,1.832006124243608
-0.01538163260918253,1.82451331690464
-0.01538107260918253,1.815147307730929
-0.01538051260918253,1.810464303144073
-0.01537995260918253,1.805781298557218
-0.01537939260918253,1.800161693052985
-0.01537883260918253,1.7964152893835
-0.01537827260918253,1.792668885714009
-0.01537771260918253,1.785176078375082
-0.01537715260918253,1.773000266449275
-0.01537659260918253,1.772063665531862
-0.01537603260918253,1.764570858192918
-0.01537547260918253,1.764570858192891
-0.01537491260918253,1.756141449936582
-0.01537435260918253,1.753331647184448
-0.01537379260918253,1.746775440762852
-0.01537323260918253,1.738346032506516
-0.01537267260918253,1.728980023332807
-0.01537211260918253,1.727106821498051
-0.01537155260918253,1.717740812324354
-0.01537099260918253,1.710248004985381
-0.01537043260918253,1.709311404067998
-0.01536987260918253,1.704628399481141
-0.01536931260918253,1.697135592142173
-0.01536875260918253,1.687769582968462
-0.01536819260918253,1.686832982051091
-0.01536763260918253,1.679340174712122
-0.01536707260918253,1.674657170125267
-0.01536651260918253,1.664354560034185
-0.01536595260918253,1.659671555447321
-0.01536539260918253,1.654988550860467
-0.01536483260918253,1.65124214719098
-0.01536427260918253,1.645622541686784
-0.01536371260918253,1.631573527926248
-0.01536315260918253,1.630636927008829
-0.01536259260918253,1.620334316917782
-0.01536203260918253,1.620334316917744
-0.01536147260918253,1.611904908661435
-0.01536091260918253,1.603475500405095
-0.01536035260918253,1.598792495818218
-0.01535979260918253,1.595982693066101
-0.01535923260918253,1.591299688479249
-0.01535867260918253,1.580997078388177
-0.01535811260918253,1.580060477470789
-0.01535755260918253,1.567884665544986
-0.01535699260918253,1.565074862792855
-0.01535643260918253,1.561328459123366
-0.01535587260918253,1.553835651784397
-0.01535531260918253,1.548216046280171
-0.01535475260918253,1.541659839858573
-0.01535419260918253,1.537913436189089
-0.01535363260918253,1.534167032519605
-0.01535307260918253,1.526674225180636
-0.01535251260918253,1.521991220593772
-0.01535195260918253,1.517308216006918
-0.01535139260918253,1.513561812337427
-0.01535083260918253,1.506069004998499
-0.01535027260918253,1.493893193072692
-0.01534971260918253,1.492019991237913
-0.01534915260918253,1.487336986651068
-0.01534859260918253,1.48359058298158
-0.01534803260918253,1.476097775642625
-0.01534747260918253,1.471414771055759
-0.01534691260918253,1.463921963716787
-0.01534635260918253,1.456429156377818
-0.01534579260918253,1.451746151790958
-0.01534523260918253,1.445189945369364
-0.01534467260918253,1.443316743534613
-0.01534411260918253,1.435823936195655
-0.01534355260918253,1.427394527939317
-0.01534299260918253,1.423648124269817
-0.01534243260918253,1.415218716013477
-0.01534187260918253,1.410535711426622
-0.01534131260918253,1.403979505005024
-0.01534075260918253,1.397423298583427
-0.01534019260918253,1.392740293996571
-0.01533963260918253,1.388057289409716
-0.01533907260918253,1.381501082988118
-0.01533851260918253,1.374008275649151
-0.01533795260918253,1.37494487656651
-0.01533739260918253,1.369325271062315
-0.01533683260918253,1.365578867392824
-0.01533627260918253,1.357149459136501
-0.01533571260918253,1.352466454549632
-0.01533515260918253,1.340290642623835
-0.01533459260918253,1.33654423895432
-0.01533403260918253,1.3309246334501
-0.01533347260918253,1.327178229780609
-0.01533291260918253,1.318748821524271
-0.01533235260918253,1.315002417854778
-0.01533179260918253,1.312192615102663
-0.01533123260918253,1.307509610515811
-0.01533067260918253,1.300953404094217
-0.01533011260918253,1.288777592168403
-0.01532955260918253,1.287840991251012
-0.01532899260918253,1.27941158299467
-0.01532843260918253,1.271918775655702
-0.01532787260918253,1.268172371986217
-0.01532731260918253,1.264425968316733
-0.01532675260918253,1.257869761895136
-0.01532619260918253,1.256933160977765
-0.01532563260918253,1.246630550886683
-0.01532507260918253,1.241947546299822
-0.01532451260918253,1.239137743547709
-0.01532395260918253,1.236327940795616
-0.01532339260918253,1.23258153712613
-0.01532283260918253,1.223215527952439
-0.01532227260918253,1.216659321530832
-0.01532171260918253,1.210103115109234
-0.01532115260918253,1.204483509605004
-0.01532059260918253,1.198863904100778
-0.01532003260918253,1.195117500431287
-0.01531947260918253,1.187624693092318
-0.01531891260918253,1.186688092174935
-0.01531835260918253,1.178258683918609
-0.01531779260918253,1.171702477497008
-0.01531723260918253,1.161399867405933
-0.01531667260918253,1.157653463736437
-0.01531611260918253,1.152970459149583
-0.01531555260918253,1.152033858232203
-0.01531499260918253,1.145477651810606
-0.01531443260918253,1.139858046306379
-0.01531387260918253,1.137984844471637
-0.01531331260918253,1.127682234380555
-0.01531275260918253,1.122062628876329
-0.01531219260918253,1.117379624289473
-0.01531163260918253,1.110823417867878
-0.01531107260918253,1.111760018785233
-0.01531051260918253,1.104267211446319
-0.01530995260918253,1.094901202272601
-0.01530939260918253,1.096774404107303
-0.01530883260918253,1.087408394933633
-0.01530827260918253,1.080852188512025
-0.01530771260918253,1.077105784842531
-0.01530715260918253,1.06773977566884
-0.01530659260918253,1.064929972916703
-0.01530603260918253,1.055563963742999
-0.01530547260918253,1.054627362825613
-0.01530491260918253,1.048071156404025
-0.01530435260918253,1.03870514723032
-0.01530379260918253,1.034958743560825
-0.01530323260918253,1.034022142643449
-0.01530267260918253,1.028402537139231
-0.01530211260918253,1.017163326130768
-0.01530155260918253,1.016226725213397
-0.01530099260918253,1.012480321543912
-0.01530043260918253,1.004987514204944
-0.01529987260918253,0.9984313077833459
-0.01529931260918253,0.9918751013617484
-0.01529875260918253,0.9890652986096351
-0.01529819260918253,0.9796992894359209
-0.01529763260918253,0.977826087601172
-0.01529707260918253,0.9722064820969862
-0.01529651260918253,0.9609672710885435
-0.01529595260918253,0.9562842665016642
-0.01529539260918253,0.9562842665016472
-0.01529483260918253,0.9487914591627059
-0.01529427260918253,0.9469182573279432
-0.01529371260918253,0.9403620509063627
-0.01529315260918253,0.9328692435673975
-0.01529259260918253,0.930059440815262
-0.01529203260918253,0.9216300325589326
-0.01529147260918253,0.9150738261373316
-0.01529091260918253,0.913200624302581
-0.01529035260918253,0.9085176197157306
-0.01528979260918253,0.9038346151288752
-0.01528923260918253,0.9010248123767586
-0.01528867260918253,0.8925954041204137
-0.01528811260918253,0.8897856013683004
-0.01528755260918253,0.8832293949467029
-0.01528699260918253,0.8738633857729921
-0.01528643260918253,0.8719901839382499
-0.01528587260918253,0.8673071793513946
-0.01528531260918253,0.8673071793513946
-0.01528475260918253,0.8598143720124105
-0.01528419260918253,0.8513849637560794
-0.01528363260918253,0.8476385600865899
-0.01528307260918253,0.8410823536650281
-0.01528251260918253,0.8373359499955336
-0.01528195260918253,0.8345261472434169
-0.01528139260918253,0.8232869362349946
-0.01528083260918253,0.8214137344002183
-0.01528027260918253,0.8186039316481085
-0.01527971260918253,0.8139209270612598
-0.01527915260918253,0.8139209270612429
-0.01527859260918253,0.8026817160528104
-0.01527803260918253,0.7942523077964655
-0.01527747260918253,0.7951889087138196
-0.01527691260918253,0.7876961013748662
-0.01527635260918253,0.7848862986227445
-0.01527579260918253,0.7773934912837843
-0.01527523260918253,0.769900683944802
-0.01527467260918253,0.7680274821100599
-0.01527411260918253,0.7595980738537201
-0.01527355260918253,0.7624078766058334
-0.01527299260918253,0.7539784683494937
-0.01527243260918253,0.7511686655973804
-0.01527187260918253,0.7418026564236696
-0.01527131260918253,0.7352464500020583
-0.01527075260918253,0.7277536426630999
-0.01527019260918253,0.7258804408283527
-0.01526963260918253,0.7211974362415228
-0.01526907260918253,0.7202608353241382
-0.01526851260918253,0.7099582252330904
-0.01526795260918253,0.7099582252330529
-0.01526739260918253,0.7062118215635822
-0.01526683260918253,0.7024654178940979
-0.01526627260918253,0.6968458123898782
-0.01526571260918253,0.6949726105551191
-0.01526515260918253,0.6856066013814217
-0.01526459260918253,0.6818601977119272
-0.01526403260918253,0.6799869958771817
-0.01526347260918253,0.6715575876208538
-0.01526291260918253,0.6706209867034691
-0.01526235260918253,0.6640647802818818
-0.01526179260918253,0.6584451747776434
-0.01526123260918253,0.6565719729429013
-0.01526067260918253,0.6481425646865615
-0.01526011260918253,0.642522959182335
-0.01525955260918253,0.6434595600997061
-0.01525899260918253,0.6331569500086242
-0.01525843260918253,0.631283748173882
-0.01525787260918253,0.6284739454217586
-0.01525731260918253,0.622854339917532
-0.01525675260918253,0.617234734413309
-0.01525619260918253,0.6134883307438451
-0.01525563260918253,0.608805326156993
-0.01525507260918253,0.60318572065277
-0.01525451260918253,0.6003759179006466
-0.01525395260918253,0.6003759179006364
-0.01525339260918253,0.5919465096443273
-0.01525283260918253,0.5844537023053553
-0.01525227260918253,0.5825805004705893
-0.01525171260918253,0.5750876931316308
-0.01525115260918253,0.572277890379509
-0.01525059260918253,0.5657216839579182
-0.01525003260918253,0.5666582848752757
-0.01524947260918253,0.5629118812057998
-0.01524891260918253,0.5591654775363155
-0.01524835260918253,0.5544824729494534
-0.01524779260918253,0.550736069279969
-0.01524723260918253,0.5394968582715161
-0.01524667260918253,0.5423066610236293
-0.01524611260918253,0.5357504546020317
-0.01524555260918253,0.5301308490978053
-0.01524499260918253,0.5254478445109498
-0.01524443260918253,0.5235746426762077
-0.01524387260918253,0.5188916380893471
-0.01524331260918253,0.5160818353372254
-0.01524275260918253,0.5085890279982976
-0.01524219260918253,0.5076524270809027
-0.01524163260918253,0.5039060234114286
-0.01524107260918253,0.5001596197419443
-0.01524051260918253,0.493603413320357
-0.01523995260918253,0.487983807816127
-0.01523939260918253,0.484237404146636
-0.01523883260918253,0.4851740050639899
-0.01523827260918253,0.4795543995597771
-0.01523771260918253,0.4795543995597669
-0.01523715260918253,0.4711249913034424
-0.01523659260918253,0.4664419867165803
-0.01523603260918253,0.4664419867165718
-0.01523547260918253,0.4580125784602473
-0.01523491260918253,0.4523929729560158
-0.01523435260918253,0.4505197711212634
-0.01523379260918253,0.4495831702038923
-0.01523323260918253,0.4439635646996658
-0.01523267260918253,0.4383439591954393
-0.01523211260918253,0.4374073582780682
-0.01523155260918253,0.4327243536912128
-0.01523099260918253,0.4261681472696153
-0.01523043260918253,0.4196119408480245
-0.01522987260918253,0.4233583445174952
-0.01522931260918253,0.4196119408480381
-0.01522875260918253,0.4139923353438116
-0.01522819260918253,0.4083727298395852
-0.01522763260918253,0.4055629270874617
-0.01522707260918253,0.4036897252527161
-0.01522651260918253,0.401816523417974
-0.01522595260918253,0.3971335188311287
-0.01522539260918253,0.3896407114921703
-0.01522483260918253,0.3877675096574043
-0.01522427260918253,0.3849577069052927
-0.01522371260918253,0.3793381014010714
-0.01522315260918253,0.3746550968142142
-0.01522259260918253,0.3737184958968364
-0.01522203260918253,0.3680988903926184
-0.01522147260918253,0.3615426839710226
-0.01522091260918253,0.3624792848883817
-0.01522035260918253,0.3615426839710106
-0.01521979260918253,0.3577962803015263
-0.01521923260918253,0.3559230784667842
-0.01521867260918253,0.342810665623589
-0.01521811260918253,0.3400008628714758
-0.01521755260918253,0.341874064706218
-0.01521699260918253,0.3371910601193489
-0.01521643260918253,0.3296982527803871
-0.01521587260918253,0.32595184911093
-0.01521531260918253,0.3278250509456449
-0.01521475260918253,0.3184590417719749
-0.01521419260918253,0.3203322436066762
-0.01521363260918253,0.3156492390198447
-0.01521307260918253,0.3156492390198277
-0.01521251260918253,0.3090930325982539
-0.01521195260918253,0.3053466289287594
-0.01521139260918253,0.303473427094007
-0.01521083260918253,0.3006636243418954
-0.01521027260918253,0.2959806197550435
-0.01520971260918253,0.3006636243418818
-0.01520915260918253,0.2912976151681966
-0.01520859260918253,0.2912976151681795
-0.01520803260918253,0.2884878124160714
-0.01520747260918253,0.2856780096639531
-0.01520691260918253,0.2809950050770976
-0.01520635260918253,0.2772486014076133
-0.01520579260918253,0.2706923949860157
-0.01520523260918253,0.2697557940686447
-0.01520467260918253,0.2641361885644181
-0.01520411260918253,0.262262986729676
-0.01520355260918253,0.2557067803080768
-0.01520299260918253,0.2547701793907073
-0.01520243260918253,0.2547701793907073
-0.01520187260918253,0.2557067803080751
-0.01520131260918253,0.2510237757212401
-0.01520075260918253,0.245404170217017
-0.01520019260918253,0.2435309683822612
-0.01519963260918253,0.2416577665475191
-0.01519907260918253,0.2397845647127769
-0.01519851260918253,0.23978456471277
-0.01519795260918253,0.2313551564564456
-0.01519739260918253,0.2247989500348447
-0.01519683260918253,0.2219891472827246
-0.01519627260918253,0.2201159454479808
-0.01519571260918253,0.2201159454479774
-0.01519515260918253,0.2182427436132386
-0.01519459260918253,0.215432940861127
-0.01519403260918253,0.2107499362742665
-0.01519347260918253,0.2051303307700401
-0.01519291260918253,0.2079401335221533
-0.01519235260918253,0.204193729852669
-0.01519179260918253,0.1995107252658136
-0.01519123260918253,0.2013839271005557
-0.01519067260918253,0.1948277206789581
-0.01519011260918253,0.1910813170094636
-0.01518955260918253,0.1854617115052525
-0.01518899260918253,0.1882715142573504
-0.01518843260918253,0.1826519087531545
-0.01518787260918253,0.174222500496825
-0.01518731260918253,0.1760957023315297
-0.01518675260918253,0.1742225004968012
-0.01518619260918253,0.1732858995794267
-0.01518563260918253,0.1704760968273203
-0.01518507260918253,0.17047609682731
-0.01518451260918253,0.1686028949925713
-0.01518395260918253,0.163919890405721
-0.01518339260918253,0.1592368858188656
-0.01518283260918253,0.1564270830667489
-0.01518227260918253,0.1573636839841132
-0.01518171260918253,0.152680679397268
-0.01518115260918253,0.1545538812319982
-0.01518059260918253,0.1508074775625173
-0.01518003260918253,0.1508074775625173
-0.01517947260918253,0.1433146702235487
-0.01517891260918253,0.1423780693061776
-0.01517835260918253,0.1433146702235487
-0.01517779260918253,0.1367584638019511
-0.01517723260918253,0.1386316656366933
-0.01517667260918253,0.1348852619672004
-0.01517611260918253,0.1302022573803518
-0.01517555260918253,0.129265656462991
-0.01517499260918253,0.1339486610498208
-0.01517443260918253,0.1292656564629995
-0.01517387260918253,0.1236460509587764
-0.01517331260918253,0.1227094500413883
-0.01517275260918253,0.1245826518761202
-0.01517219260918253,0.121772849124024
-0.01517163260918253,0.1198996472892785
-0.01517107260918253,0.1161532436197941
-0.01517051260918253,0.1170898445371567
-0.01516995260918253,0.1124068399503115
-0.01516939260918253,0.112406839950303
-0.01516883260918253,0.1133434408676724
-0.01516827260918253,0.1114702390329353
-0.01516771260918253,0.1049140326113463
-0.01516715260918253,0.1049140326113343
-0.01516659260918253,0.1030408307765922
-0.01516603260918253,0.1058506335287054
-0.01516547260918253,0.10116762894185
-0.01516491260918253,0.09461142252025245
-0.01516435260918253,0.09461142252025245
-0.01516379260918253,0.0974212252723657
-0.01516323260918253,0.09554802343761672
-0.01516267260918253,0.09180161976813921
-0.01516211260918253,0.09180161976813239
-0.01516155260918253,0.08805521609866851
-0.01516099260918253,0.08805521609865488
-0.01516043260918253,0.08618201426391953
-0.01515987260918253,0.07962580784233901
-0.01515931260918253,0.0814990096770505
-0.01515875260918253,0.08149900967705731
-0.01515819260918253,0.07494280325548359
-0.01515763260918253,0.07494280325545974
-0.01515707260918253,0.07494280325545974
-0.01515651260918253,0.073069601420721
-0.01515595260918253,0.07306960142071758
-0.01515539260918253,0.07306960142071758
-0.01515483260918253,0.06932319775124007
-0.01515427260918253,0.06838659683386387
-0.01515371260918253,0.07025979866860434
-0.01515315260918253,0.06557679408174893
-0.01515259260918253,0.06276699132963567
-0.01515203260918253,0.0618303904122646
-0.01515147260918253,0.06370359224700677
-0.01515091260918253,0.06276699132963567
-0.01515035260918253,0.0618303904122646
-0.01514979260918253,0.05902058766015136
-0.01514923260918253,0.05621078490803982
-0.01514867260918253,0.0571473858254126
-0.01514811260918253,0.05902058766014454
-0.01514755260918253,0.05621078490804834
-0.01514699260918253,0.05527418399067044
-0.01514643260918253,0.04684477573435797
-0.01514587260918253,0.04778137665169498
-0.01514531260918253,0.05059117940380141
-0.01514475260918253,0.05059117940381163
-0.01514419260918253,0.04965457848644395
-0.01514363260918253,0.04497157389959366
-0.01514307260918253,0.04778137665169327
-0.01514251260918253,0.04122517023011274
-0.01514195260918253,0.04403497298220894
-0.01514139260918253,0.03935196839536717
-0.01514083260918253,0.03841536747798928
-0.01514027260918253,0.0412251702300957
-0.01513971260918253,0.04028856931272973
-0.01513915260918253,0.04403497298221406
-0.01513859260918253,0.04309837206484297
-0.01513803260918253,0.03935196839535865
-0.01513747260918253,0.03654216564324541
-0.01513691260918253,0.03560556472587433
-0.01513635260918253,0.03747876656061649
-0.01513579260918253,0.03560556472587092
-0.01513523260918253,0.03373236289112876
-0.01513467260918253,0.03185916105640022
-0.01513411260918253,0.02717615646955163
-0.01513355260918253,0.02811275738690227
-0.01513299260918253,0.03373236289111172
-0.01513243260918253,0.02998595922166147
-0.01513187260918253,0.02998595922164784
-0.01513131260918253,0.03185916105638319
-0.01513075260918253,0.02717615646955163
-0.01513019260918253,0.02811275738690397
-0.01512963260918253,0.02811275738690568
-0.01512907260918253,0.02904935830427505
-0.01512851260918253,0.02623955555216862
-0.01512795260918253,0.02717615646953289
-0.01512739260918253,0.02530295463479584
-0.01512683260918253,0.02061995004794554
-0.01512627260918253,0.02436635371742135
-0.01512571260918253,0.02998595922164784
-0.01512515260918253,0.02342975280005027
-0.01512459260918253,0.02342975280005027
-0.01512403260918253,0.02530295463479243
-0.01512347260918253,0.02061995004793702
-0.01512291260918253,0.0215565509653081
-0.01512235260918253,0.02061995004793362
-0.01512179260918253,0.01874674821319997
-0.01512123260918253,0.02155655096529277
-0.01512067260918253,0.02249315188267578
-0.01512011260918253,0.01968334913057616
-0.01511955260918253,0.02061995004793362
-0.01511899260918253,0.02249315188267237
-0.01511843260918253,0.02623955555214989
-0.01511787260918253,0.02342975280006049
-0.01511731260918253,0.02530295463478562
-0.01511675260918253,0.02155655096531492
-0.01511619260918253,0.02436635371741624
-0.01511563260918253,0.02717615646952948
-0.01511507260918253,0.02061995004794895
-0.01511451260918253,0.02342975280004516
-0.01511395260918253,0.0262395555521584
-0.01511339260918253,0.01874674821320849
-0.01511283260918253,0.02811275738690568
-0.01511227260918253,0.02904935830427676
-0.01511171260918253,0.02530295463479243
-0.01511115260918253,0.02623955555216351
-0.01511059260918253,0.02342975280005027
-0.01511003260918253,0.02436635371742135
-0.01510947260918253,0.02342975280005027
-0.01510891260918253,0.02623955555217033
-0.01510835260918253,0.02998595922164102
-0.01510779260918253,0.02623955555218396
-0.01510723260918253,0.02811275738689886
-0.01510667260918253,0.02623955555217033
-0.01510611260918253,0.02436635371742816
-0.01510555260918253,0.02811275738689205
-0.01510499260918253,0.02904935830427335
-0.01510443260918253,0.02904935830427676
-0.01510387260918253,0.03185916105637978
-0.01510331260918253,0.03092256013902062
-0.01510275260918253,0.02998595922164954
-0.01510219260918253,0.03185916105638659
-0.01510163260918253,0.02717615646954311
-0.01510107260918253,0.03185916105638148
-0.01510051260918253,0.03654216564323689
-0.01509995260918253,0.03185916105639852
-0.01509939260918253,0.03747876656061649
-0.01509883260918253,0.03373236289113216
-0.01509827260918253,0.03560556472587433
-0.01509771260918253,0.03654216564324541
-0.01509715260918253,0.03654216564324541
-0.01509659260918253,0.03841536747798757
-0.01509603260918253,0.03935196839535865
-0.01509547260918253,0.03747876656061649
-0.01509491260918253,0.0374787665606216
-0.01509435260918253,0.04028856931273144
-0.01509379260918253,0.0412251702300974
-0.01509323260918253,0.04216177114746849
-0.01509267260918253,0.03935196839536887
-0.01509211260918253,0.04216177114746168
-0.01509155260918253,0.04122517023010422
-0.01509099260918253,0.04309837206483616
-0.01509043260918253,0.045908174816946
-0.01508987260918253,0.05059117940380311
-0.01508931260918253,0.05059117940381163
-0.01508875260918253,0.05246438123855039
-0.01508819260918253,0.05152778032118441
-0.01508763260918253,0.05059117940381334
-0.01508707260918253,0.04590817481696474
-0.01508651260918253,0.05340098215591124
-0.01508595260918253,0.05059117940381163
-0.01508539260918253,0.05152778032118271
-0.01508483260918253,0.04965457848644055
-0.01508427260918253,0.05808398674278028
-0.01508371260918253,0.05995718857752244
-0.01508315260918253,0.0618303904122646
-0.01508259260918253,0.0618303904122646
-0.01508203260918253,0.06557679408174041
-0.01508147260918253,0.06089378949491396
-0.01508091260918253,0.07213300050334308
-0.01508035260918253,0.07025979866861115
-0.01507979260918253,0.06744999591650132
-0.01507923260918253,0.06838659683385875
-0.01507867260918253,0.06932319775122985
-0.01507811260918253,0.07681600509017465
-0.01507755260918253,0.07494280325546655
-0.01507699260918253,0.0730696014207244
-0.01507643260918253,0.07962580784230323
-0.01507587260918253,0.08430881242916204
-0.01507531260918253,0.07962580784232368
-0.01507475260918253,0.07962580784231515
-0.01507419260918253,0.08056240875968453
-0.01507363260918253,0.08056240875968623
-0.01507307260918253,0.08337221151179437
-0.01507251260918253,0.08805521609865488
-0.01507195260918253,0.08524541334654163
-0.01507139260918253,0.08992841793339704
-0.01507083260918253,0.08992841793339704
-0.01507027260918253,0.09367482160288138
-0.01506971260918253,0.09554802343762353
-0.01506915260918253,0.09648462435499461
-0.01506859260918253,0.1002310280244755
-0.01506803260918253,0.0983578261897453
-0.01506747260918253,0.1030408307765956
-0.01506691260918253,0.1049140326113275
-0.01506635260918253,0.1049140326113343
-0.01506579260918253,0.1124068399502757
-0.01506523260918253,0.112406839950303
-0.01506467260918253,0.1114702390329353
-0.01506411260918253,0.1114702390329319
-0.01506355260918253,0.1095970371981966
-0.01506299260918253,0.1124068399502979
-0.01506243260918253,0.1217728491239968
-0.01506187260918253,0.1217728491240138
-0.01506131260918253,0.1245826518761219
-0.01506075260918253,0.1236460509587577
-0.01506019260918253,0.1208362482066478
-0.01505963260918253,0.1255192527934896
-0.01505907260918253,0.1330120601324668
-0.01505851260918253,0.1292656564629825
-0.01505795260918253,0.134885261967209
-0.01505739260918253,0.1302022573803535
-0.01505683260918253,0.1386316656366933
-0.01505627260918253,0.1395682665540643
-0.01505571260918253,0.1442512711409198
-0.01505515260918253,0.1451878720582908
-0.01505459260918253,0.1470610738930398
-0.01505403260918253,0.1508074775625224
-0.01505347260918253,0.1536172803146204
-0.01505291260918253,0.1536172803146306
-0.01505235260918253,0.1508074775625275
-0.01505179260918253,0.1554904821493557
-0.01505123260918253,0.1554904821493727
-0.01505067260918253,0.1611100876535788
-0.01505011260918253,0.1629832894883346
