Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
30.19951720402019,-0.2269901299780333,-5.980187401389387,-117.7076321675488
30.90295432513592,-0.2190478620988359,-6.327316380149956,-119.244402717885
31.62277660168379,-0.2144339767685747,-6.68257756718249,-120.7023041070967
32.35936569296284,-0.209194888929586,-7.039101202355969,-122.155318809195
33.11311214825914,-0.2027979659306467,-7.404493662109012,-123.5117063965651
33.88441561392028,-0.2003004756912237,-7.762767102013837,-124.8748231540735
34.67368504525317,-0.1928355554981957,-8.124719041786792,-126.1335779981508
35.48133892335757,-0.1820888348556479,-8.505001079882019,-127.4079524763841
36.30780547701018,-0.1783470877280714,-8.869538799951457,-128.6383567475157
37.15352290971728,-0.1723764090838497,-9.250096197432269,-129.83039871321
38.01893963205612,-0.1637454907119581,-9.621734558703508,-130.9764542172661
38.90451449942809,-0.1608482593248121,-9.986650421788063,-132.0962347840863
39.81071705534978,-0.1539177900898284,-10.36664817073961,-133.1496567375193
40.7380277804113,-0.1468499970397627,-10.74770449233506,-134.2177562149563
41.68693834703355,-0.141882985473011,-11.13292221856524,-135.158003197295
42.6579518801593,-0.1359889851801458,-11.51687215423111,-136.2186500541288
43.65158322401665,-0.1314712311420739,-11.9040967062678,-137.132207115438
44.66835921509634,-0.1266758098972158,-12.27099440458692,-138.0007457794702
45.70881896148752,-0.1218544453099987,-12.65437227221669,-138.972609403299
46.77351412871986,-0.12554188205574,-13.06731012210852,-139.5927716686235
47.86300923226391,-0.122224425639107,-13.46195161788683,-140.3974514960422
48.97788193684466,-0.1074154168936506,-13.80180903586829,-141.4705215258033
50.11872336272725,-0.1063533869880324,-14.18836452109555,-141.983798038256
51.28613839913654,-0.09798757736532676,-14.57989119553061,-142.9849138321435
52.48074602497723,-0.1055024648363518,-14.99432894361174,-143.3153005784444
53.70317963702527,-0.09923292348743167,-15.37067295174693,-143.956441619299
54.95408738576242,-0.0871864102017187,-15.75864011959758,-145.1083609935958
56.23413251903491,-0.0866635447296235,-16.1209487631683,-145.674175400311
57.54399373371567,-0.08202527604147232,-16.53511612955036,-146.2607501982665
58.88436553555889,-0.08760112571360403,-16.9233285576208,-146.7483928261469
60.25595860743574,-0.08303817371319612,-17.31450099370452,-147.3728701484925
61.65950018614823,-0.0768476469656893,-17.68290049063547,-147.8080348783326
63.0957344480193,-0.0741107545210134,-18.10822885597624,-148.3999316815605
64.56542290346556,-0.07057526777160739,-18.45767449445036,-148.8859998964018
66.06934480075957,-0.06919461555484134,-18.85365773287164,-149.2135086243547
67.60829753919819,-0.06855107397042541,-19.25896655150184,-149.8555657260492
69.18309709189363,-0.06361331706150603,-19.62005308140878,-150.224378349037
70.79457843841381,-0.06019255739231583,-20.04966189928014,-150.9446115772081
72.44359600749898,-0.06287346787711989,-20.44184617371562,-151.2775858287038
74.13102413009177,-0.04654445102661649,-20.7142623194438,-151.7463242512859
75.85775750291835,-0.0460154748025824,-21.10658362859133,-152.2258374060628
77.62471166286919,-0.05417862797603888,-21.63824998388971,-152.5920644563018
79.43282347242813,-0.04757487657011967,-21.96110419392022,-153.1685221515187
81.28305161640995,-0.04945731459175975,-22.34834239644445,-153.1325074056779
83.17637711026708,-0.04242425273965095,-22.69010323534964,-153.923523788766
85.11380382023768,-0.04429028983127369,-23.14916125091835,-154.2953963931568
87.09635899560806,-0.04144074114884802,-23.52090648282911,-154.1323822075151
89.12509381337459,-0.04492836158421498,-23.95045489564221,-154.2721116074764
91.20108393559096,-0.04497831694696877,-24.33534180685026,-154.6777534801473
93.32543007969915,-0.03986295345368092,-24.65678452173705,-154.5976574150618
95.49925860214358,-0.04432061589893958,-25.13593096874971,-155.0610398394746
97.72372209558111,-0.03511819549543262,-25.41086102459069,-155.1260520899599
100,-0.04153939378882514,-25.94538604821012,-155.4016851686965
102.3292992280755,-0.03434919973638543,-26.17472254436428,-155.6500173695784
104.71285480509,-0.04130466616589803,-26.74801806128563,-156.0217133501702
107.1519305237607,-0.04172583610174856,-27.16024754996879,-156.2026097025363
109.6478196143184,-0.02621584112510847,-27.31247096475229,-156.9743703456501
112.2018454301963,-0.0326841029961277,-27.84381929409122,-157.3047027146202
114.8153621496882,-0.03829663869792666,-28.35239101568542,-157.3447201090843
117.4897554939528,-0.02802305705984901,-28.50143856797966,-156.8517900634131
120.2264434617412,-0.03437660072578665,-29.0900195069877,-156.1812145429996
123.0268770812381,-0.02557122645959973,-29.32727115017889,-157.9768288261412
125.8925411794166,-0.02280214195488157,-29.7043569540595,-157.4998369741219
128.8249551693132,-0.0298908331201265,-30.25339509510416,-157.7500986071988
131.8256738556406,-0.02497230692818527,-30.58500442984103,-158.1112601216807
134.8962882591653,-0.03293239264840528,-31.03103923397493,-156.7247014898062
138.0384264602884,-0.0295742421453721,-31.47337578998618,-157.4867693093134
141.2537544622753,-0.02391640949483514,-31.68699217698055,-157.7224689491717
144.5439770745926,-0.01994912583317874,-31.79989133650375,-157.0617529197754
147.9108388168207,-0.02680718488120377,-32.67263615591196,-158.2897913339774
151.3561248436207,-0.02666244768314304,-33.06739271164724,-158.3663087116566
154.881661891248,-0.02766488920111975,-33.35828671761159,-156.8147702150405
158.4893192461113,-0.03411566062127824,-34.01431334367552,-154.3116090224842
162.181009735893,-0.02544251665421654,-33.94517152950796,-155.0889451836836
165.958690743756,-0.02885877095534242,-34.60149610265128,-156.704876638967
169.8243652461742,-0.02738417212783442,-34.77491764265599,-158.7851071274399
173.7800828749374,-0.02359213885562444,-34.99382144480348,-154.9001173917284
177.8279410038923,-0.02633105989344091,-35.50368475200912,-157.4731640110656
181.9700858609983,-0.03032173931736501,-36.35858943641345,-155.8375696117386
186.2087136662866,-0.03633509976463012,-36.78288626445354,-152.5685126313998
190.5460717963246,-0.0249902418182348,-36.68491699481742,-158.8439212220376
194.9844599758046,-0.02922745777230765,-37.49446261825272,-159.8156168162186
199.5262314968879,-0.02494946783628486,-37.50765391831671,-153.9034431297848
204.1737944669528,-0.02761796967548107,-37.82294798070531,-157.1676758617206
208.9296130854038,-0.03375587462990561,-38.43730409939236,-155.6756482932677
213.7962089502233,-0.03276334099445601,-38.50843286034997,-152.6506304529757
218.7761623949552,-0.03914731093986767,-39.05956642592864,-148.4490963851671
223.8721138568338,-0.03825885134681485,-39.5740221270881,-153.34036655194
229.0867652767772,-0.0424716638465263,-40.07826944895817,-154.4959033192964
234.4228815319923,-0.04024405403478194,-40.15461006808724,-152.8500733049375
239.883291901949,-0.04057991147210867,-40.47463881744427,-153.8717606550835
245.4708915685029,-0.0407403409610248,-40.7257937198024,-152.7648841684524
251.1886431509579,-0.048466852675807,-41.12260333401892,-151.3118611234163
257.0395782768865,-0.04989734098646097,-41.51365625418579,-149.1571390539806
263.0267991895381,-0.05363995442440628,-42.69463678000132,-156.7334679623796
269.1534803926914,-0.05731256804459085,-42.50081044328952,-149.3298378201718
275.4228703338166,-0.05876797135013706,-42.5095610953985,-148.9149534538778
281.8382931264455,-0.06942648378493169,-43.76176894657428,-147.6760722398834
288.4031503126606,-0.06677106371084673,-43.53106210120544,-148.2193285339041
295.1209226666384,-0.06804111028799931,-43.42776803640254,-144.4710360988412
301.9951720402016,-0.07521656445992149,-44.17874243160996,-141.8712714508329
309.0295432513592,-0.07394019345844467,-44.16902666764265,-144.7978488205312
316.227766016838,-0.08299726277728661,-45.26987769574647,-143.0748685706424
323.5936569296281,-0.08538184650698336,-46.12897609754748,-155.1452682070687
331.1311214825911,-0.09849584073424852,-46.76301700925231,-138.5429560789469
338.8441561392027,-0.09542260233673683,-45.63668800269878,-140.8104544429027
346.7368504525317,-0.1002709666802142,-45.68297201964445,-139.2763048106495
354.8133892335753,-0.1050894916279004,-45.82088515360216,-134.7166843393188
363.0780547701014,-0.1120119831443708,-46.50468847402779,-137.5096250397713
371.5352290971728,-0.1214346914131021,-46.76958582401041,-136.6921353322346
380.1893963205613,-0.1285843595232684,-46.93086458287736,-131.8964368502537
389.0451449942805,-0.1318546210537895,-47.87073433927345,-132.3102982373535
398.1071705534973,-0.13754860039006,-46.92979175685303,-131.2330218315926
407.380277804113,-0.1504308218961826,-46.2981848102287,-120.9107572788963
416.8693834703355,-0.1585491313173083,-47.61436096374076,-123.9930020670796
426.5795188015926,-0.1644657930489759,-47.67468974569533,-127.2024452330802
436.5158322401661,-0.1749310651130735,-48.74917926444339,-126.6199910580778
446.6835921509635,-0.1838083147999811,-48.15101622994474,-127.4052632704123
457.0881896148752,-0.2082870089074306,-47.70114838787073,-107.8004658536254
467.7351412871981,-0.2248548183557854,-50.5717771047204,-76.12837339877532
478.6300923226385,-0.2198357628724158,-48.68174601784132,-119.3694799607294
489.7788193684466,-0.2290181312157866,-49.35518761458337,-120.9464088612844
501.1872336272725,-0.2390853956740052,-49.30102653944081,-120.0721964961671
512.8613839913648,-0.2436179989577596,-49.8557487396541,-140.2003393625864
524.8074602497728,-0.2706378222984112,-48.64593731986113,-117.0278773888225
537.0317963702532,-0.2876224182718182,-49.91323764739388,-106.9435046680871
549.5408738576248,-0.2984527453780066,-49.08637232260632,-115.4942992100507
562.3413251903492,-0.3127030424564376,-48.91774940245029,-118.354348528033
575.4399373371573,-0.3309104328664023,-48.98657006195286,-104.7488636211989
588.8436553555896,-0.3425046905927289,-48.81401255603977,-106.4803512446828
602.5595860743581,-0.3614404695198464,-49.36433601358488,-109.4688563766441
616.5950018614823,-0.3854972457943742,-48.45295106030166,-106.1206412256898
630.9573444801937,-0.4014837634363301,-49.56341628027826,-106.0262174881905
645.6542290346563,-0.4260209097567483,-49.41832777726504,-107.8472558039159
660.6934480075957,-0.4471459257554977,-48.89075990871727,-98.95615281235871
676.0829753919812,-0.4544256967328866,-46.40637618760735,-107.7366510375021
691.8309709189363,-0.4924240562321752,-48.57065663852158,-98.76505234170628
707.9457843841374,-0.5200527380025486,-49.04726983023841,-102.4414012798976
724.4359600749898,-0.5416397456254358,-48.7725275883703,-102.4310123039572
741.310241300917,-0.5650910806775771,-48.72935736902616,-111.8540663053516
758.5775750291835,-0.598744637515366,-47.64562900530677,-106.1612268237867
776.2471166286912,-0.6303428232871713,-48.52822944238974,-103.2861024870005
794.3282347242814,-0.6626333680906591,-48.32312077610771,-97.81672224166242
812.8305161640988,-0.6985541519118277,-47.32053683249416,-95.69799096850795
831.7637711026709,-0.7334182047828273,-47.9639062708797,-95.07795208792459
851.1380382023759,-0.7758514386715676,-47.29396156990835,-100.1881486670869
870.9635899560805,-0.7988528402306233,-47.23083504393828,-98.33701549919297
891.250938133745,-0.8443643299505563,-47.78503552218248,-99.75564335787396
912.0108393559096,-0.8863552012314835,-47.02812402724718,-97.30725758183222
933.2543007969905,-0.9293458617351005,-47.22392191371291,-92.90983595604439
954.9925860214358,-0.9605702653054831,-47.14344404995651,-98.50302697296888
977.2372209558101,-1.01391289191322,-46.95940414738661,-98.22476836139228
1000,-1.066661486741605,-47.2414836546953,-88.43514076688592
1023.292992280754,-1.103523726098588,-46.45706739660053,-97.30060876298074
1047.1285480509,-1.151273501303753,-47.49342846250825,-93.85103165505447
1071.519305237606,-1.209152451783637,-46.40269245300803,-94.78987363108604
1096.478196143185,-1.263010207682336,-47.4244167500801,-91.09643708849863
1122.018454301963,-1.309009896529228,-46.85569581727746,-104.3260974510926
1148.153621496883,-1.369560882043807,-46.46401061003233,-80.82070559843162
1174.897554939529,-1.418928879186823,-46.32610944028971,-97.67434234968152
1202.264434617413,-1.475713874243525,-45.59201968394433,-95.86810619148227
1230.268770812381,-1.53149439439186,-45.12465257811793,-90.3121759663521
1258.925411794168,-1.592567372421011,-46.00289895998752,-95.57832559752302
1288.249551693134,-1.662033711472967,-43.83102043681657,-90.06060589056153
1318.256738556408,-1.714839911156191,-45.24972320142837,-95.95549672999563
1348.962882591653,-1.783824548604345,-45.41037511877338,-93.31670202226944
1380.384264602885,-1.847637538831749,-45.18611305991111,-97.30570456508715
1412.537544622754,-1.91665272712463,-44.53565032355428,-95.08551550399929
1445.439770745928,-1.983040610394651,-44.72860015314836,-96.63409347137286
1479.108388168207,-2.053629696219801,-43.96391673476302,-93.04571045926546
1513.561248436209,-2.128217607525416,-44.07045646737147,-93.3664876181719
1548.816618912481,-2.205238631477092,-44.14395212761367,-93.36839448332022
1584.893192461114,-2.282873576661582,-43.96900034047092,-98.25192395860827
1621.81009735893,-2.357560763426638,-43.91414113893354,-93.83656328886033
1659.586907437561,-2.429000800130343,-43.57405908782162,-98.80030324436552
1698.243652461744,-2.519272454588077,-43.70543723264774,-95.05945816699841
1737.800828749376,-2.598995312012052,-43.15513286504321,-92.79100781671897
1778.279410038923,-2.679154518999616,-42.97052606527303,-92.80582475885555
1819.700858609984,-2.776857351476214,-42.39688667776374,-95.93228783726852
1862.087136662868,-2.868431408336136,-42.83170292851088,-94.80862008419194
1905.460717963248,-2.974191649368929,-42.46276818152458,-94.22415775646263
1949.844599758045,-3.074866269127501,-42.31398319194093,-95.79114753733927
1995.262314968881,-3.18021014918039,-42.25425357885806,-92.76994516314062
2041.737944669529,-3.294305928281878,-42.17186939125182,-92.78300388376022
2089.296130854041,-3.411697005221332,-41.89792644616568,-91.49767753140146
2137.962089502233,-3.537148721044651,-41.69748910158159,-94.11676454811737
2187.761623949554,-3.682910831607415,-40.14673830514781,-84.95111084843941
2238.72113856834,-3.792807957833926,-39.8308837180006,-86.2749151755944
2290.867652767775,-3.918565982628396,-39.75889912632685,-100.8582344818787
2344.228815319922,-4.063094147049163,-41.12167269281968,-92.4586659512532
2398.832919019493,-4.211316551589394,-40.82013097864929,-95.37415419586603
2454.708915685031,-4.354281214987809,-40.78565421988134,-93.53660495142344
2511.886431509582,-4.496302273624201,-40.28381628076847,-93.39773111048549
2570.395782768865,-4.649690355153144,-40.38996366966083,-95.33313290910539
2630.267991895384,-4.80052502418962,-39.70287933545001,-94.37749543817077
2691.534803926917,-4.945546821258351,-40.17390479920962,-91.52163175539846
2754.228703338164,-5.097773779565432,-39.85696698319519,-95.4630871208779
2818.382931264452,-5.253802118720236,-39.37787689499364,-93.44515557425386
2884.031503126605,-5.400498573938449,-39.15830997756255,-93.84055124893075
2951.209226666384,-5.559863949696253,-39.06702071641025,-98.07995538865968
3019.951720402015,-5.718846038909001,-39.10204825262125,-101.8849288382025
3090.295432513589,-5.868366558344138,-38.98506515621743,-94.81776828582977
3162.277660168378,-6.036024977907141,-38.74784206864455,-94.94806281019895
3235.936569296282,-6.203066287815897,-38.51523002098868,-91.36663013293673
3311.311214825909,-6.351060194501009,-38.28599185978748,-93.34978923076338
3388.441561392024,-6.518736553716994,-38.25071806747121,-93.93426689740652
3467.368504525315,-6.670237969076545,-39.36143006176283,-101.3252663612718
3548.133892335753,-6.809932147495561,-36.4795827648251,-106.9297082485351
3630.780547701012,-6.995172949745886,-37.02613246389026,-96.84510678715648
3715.352290971724,-7.167870895610316,-37.23545505952524,-95.88783439778643
3801.89396320561,-7.323043467482316,-37.34057350367819,-97.37223541688122
3890.451449942805,-7.496355241371154,-36.99362888439395,-98.39958057255626
3981.071705534971,-7.652564882968066,-37.1955266079136,-98.64951484457336
4073.802778041126,-7.81628635515165,-35.6744318026503,-95.98382463493202
4168.693834703353,-7.987629818513499,-36.05447505646612,-100.6506552004118
4265.795188015925,-8.151509625336576,-36.48704026810508,-101.0831422442725
4365.158322401659,-8.331717851210604,-36.52575662162023,-95.7679692078177
4466.83592150963,-8.470047274382074,-36.21387773696394,-99.90035963911559
4570.88189614875,-8.658099208288451,-35.36269218164247,-100.8697271593961
4677.351412871982,-8.806340561457855,-35.85714390886202,-94.9051525607907
4786.300923226382,-8.974388583686267,-35.4866227528378,-95.34552367608092
4897.788193684461,-9.126929567388526,-35.16857203334895,-96.04698530781009
5011.872336272722,-9.308284530640819,-34.71084935883808,-91.91607205347732
5128.613839913648,-9.452321938091341,-35.11675518469792,-98.76139436480418
5248.074602497726,-9.629314777542714,-34.43522311425414,-98.08303739481741
5370.317963702527,-9.801387121182575,-34.57601658516297,-100.7311550722186
5495.408738576246,-9.935518904438341,-34.99795970009179,-104.1906415956119
5623.413251903491,-10.1055238924875,-35.7819737081294,-105.369310230375
5754.39937337157,-10.28490976924835,-33.6031379009748,-93.71056940243928
5888.43655355589,-10.45970982791938,-33.65220391399678,-97.56566968388051
6025.595860743578,-10.61811787354561,-33.56828960909119,-100.7956062315637
6165.950018614823,-10.76029873370792,-33.5250968571272,-100.2383555372008
6309.573444801933,-10.94596498933508,-33.023766489327,-101.2698508350001
6456.542290346556,-11.07967259109011,-32.88525517011532,-102.4286662808175
6606.934480075962,-11.25821074530089,-33.42544539933795,-98.8420022144372
6760.829753919818,-11.42554393635236,-32.75650746419978,-99.5096008073848
6918.309709189366,-11.58621619510104,-32.84095498464728,-98.31398267054897
7079.45784384138,-11.74274037239236,-32.53019689661096,-103.7310945396257
7244.359600749903,-11.89592250819743,-31.46765612021257,-103.3023344371653
7413.102413009177,-12.0547228874724,-31.88261032683063,-104.5486085597859
7585.77575029184,-12.19605800910899,-31.38278363569541,-98.48614371613961
7762.471166286919,-12.38070190674593,-32.38245143970145,-108.1763301032548
