Time (s),Channel 1 (V)
1.962963468945783,3.289357151959063
1.962963478945783,3.323074784572148
1.962963488945783,3.270625133518117
1.962963498945783,3.255639518793759
1.962963508945783,3.263132326010513
1.962963518945783,3.266878729661727
1.962963528945783,3.285610747895309
1.962963538945783,3.285610748003526
1.962963548945783,3.285610748051549
1.962963558945783,3.296849958991699
1.962963568945783,3.270625133532285
1.962963578945783,3.263132326171966
1.962963588945783,3.285610747962945
1.962963598945783,3.266878729729362
1.962963608945783,3.296849958712625
1.962963618945783,3.304342766327949
1.962963628945783,3.300596362678915
1.962963638945783,3.259385922565033
1.962963648945783,3.270625133628651
1.962963658945783,3.300596362621004
1.962963668945783,3.285610748034138
1.962963678945783,3.296849958920697
1.962963688945783,3.289357151762985
1.962963698945783,3.30059636267424
1.962963708945783,3.296849959027524
1.962963718945783,3.274371537224946
1.962963728945783,3.296849959034086
1.962963738945783,3.300596362680803
1.962963748945783,3.278117940805131
1.962963758945783,3.304342766276968
1.962963768945783,3.296849958940903
1.962963778945783,3.27811794070732
1.962963788945783,3.285610747940886
1.962963798945783,3.274371537169665
1.962963808945783,3.296849958992987
1.962963818945783,3.285610748052837
1.962963828945783,3.285610748003526
1.962963838945783,3.296849958969551
1.962963848945783,3.289357151676132
1.962963858945783,3.285610748027855
1.962963868945783,3.285610748003526
1.962963878945783,3.28561074807014
1.962963888945783,3.304342766303722
1.962963898945783,3.285610748164591
1.962963908945783,3.274371537051485
1.962963918945783,3.281864344301414
1.962963928945783,3.259385922421155
1.962963938945783,3.296849958610936
1.962963948945783,3.225668268103726
1.962963958945783,-0.681830735421602
1.962963968945783,-0.2060374751589429
1.962963978945783,1.472683876560014e-05
1.962963988945783,-0.3221759834476268
1.962963998945783,0.3596694802547794
1.962964008945783,0.0599571912259752
1.962964018945783,0.003761133699095822
1.962964028945783,0.02623955522084796
1.962964038945783,-0.2472479109894579
1.962964048945783,0.1311388541570229
1.962964058945783,0.2547701775844795
1.962964068945783,-0.09364536156015668
1.962964078945783,0.04122516929000364
1.962964088945783,-0.05243492178144765
1.962964098945783,-0.0824061498014564
1.962964108945783,0.2622629856958363
1.962964118945783,0.07119640132024041
1.962964128945783,-0.2435015065112018
1.962964138945783,0.05995718870512711
1.962964148945783,0.1910813163402052
1.962964158945783,-0.01122448126657042
1.962964168945783,-0.0224636919473128
1.962964178945783,0.01874674816656891
1.962964188945783,0.0299859591406078
1.962964198945783,0.02623955558556902
1.962964208945783,0.02998595925356093
1.962964218945783,0.04122517019371048
1.962964228945783,0.02998595932634159
1.962964238945783,-0.041195709860531
1.962964248945783,0.05246438125231942
1.962964258945783,0.07119639948590201
1.962964268945783,-0.007478077271174567
1.962964278945783,0.01125394090948531
1.962964288945783,0.01874674820291834
1.962964298945783,0.007507537288460089
1.962964308945783,0.05246438091342596
1.962964318945783,0.0150003444754957
1.962964328945783,-0.01122448105151992
1.962964338945783,0.02998595882795081
1.962964348945783,0.04871797734741556
1.962964358945783,0.0150003445511249
1.962964368945783,0.02998595913799097
1.962964378945783,0.04122516987455911
1.962964388945783,0.007507537321899667
1.962964398945783,0.03373236284891529
1.962964408945783,0.02998595925044663
1.962964418945783,0.03373236254331148
1.962964428945783,-0.007478077384672871
1.962964438945783,0.02998595908249231
1.962964448945783,0.01874674832326539
1.962964458945783,0.02249315185895051
1.962964468945783,0.01874674820839052
1.962964478945783,1.472997480793381e-05
1.962964488945783,0.01500034481399392
1.962964498945783,0.04122517003997156
1.962964508945783,-0.003731673720626646
1.962964518945783,1.472983608172404e-05
1.962964528945783,0.03373236289113216
1.962964538945783,0.0337323628195577
1.962964548945783,1.472999910904355e-05
1.962964558945783,1.472986577323501e-05
1.962964568945783,0.01500034438385886
1.962964578945783,-0.01122448114213457
1.962964588945783,0.01874674803159757
1.962964598945783,0.01874674821319486
1.962964608945783,0.01874674819824348
1.962964618945783,0.01500034455153378
1.962964628945783,0.02998595909928365
1.962964638945783,0.01500034445422712
1.962964648945783,0.003761133563497547
1.962964658945783,0.01874674815036362
1.962964668945783,0.02998595910622098
1.962964678945783,0.007507537226685118
1.962964688945783,0.01125394087340164
1.962964698945783,0.01500034452011815
1.962964708945783,0.01874674832365382
1.962964718945783,0.02998595913733676
1.962964728945783,0.00750753725703765
1.962964738945783,0.01874674811874356
1.962964748945783,0.02998595913484259
1.962964758945783,0.01874674819469304
1.962964768945783,0.007507537254543483
1.962964778945783,0.0299859589854378
1.962964788945783,0.01874674819215116
1.962964798945783,0.01500034454543465
1.962964808945783,0.007507537253725723
1.962964818945783,0.02998595932942864
1.962964828945783,0.04122517012482781
1.962964838945783,0.01125394095109567
1.962964848945783,0.04122516997108889
1.962964858945783,0.01500034465587998
1.962964868945783,0.02998595922692239
1.962964878945783,0.03373236287363209
1.962964888945783,0.04871797740799796
1.962964898945783,0.01500034462431444
1.962964908945783,0.02998595921118051
1.962964918945783,0.02998595922164784
1.962964928945783,0.01500034457874475
1.962964938945783,0.01874674824999407
1.962964948945783,0.02998595919014363
1.962964958945783,0.4833007992036765
1.962964968945783,4.821636239870687
1.962964978945783,3.079558546492515
1.962964988945783,3.345553205409387
1.962964998945783,3.544112599016433
1.962965008945783,2.8435351173924
1.962965018945783,3.308089169585247
1.962965028945783,3.345553206452502
1.962965038945783,3.356792419157671
1.962965048945783,3.514141370182508
1.962965058945783,2.967166437761896
1.962965068945783,3.165725828769084
1.962965078945783,3.472930930007737
1.962965088945783,3.263132326108501
1.962965098945783,3.394256453743579
1.962965108945783,3.289357147888744
1.962965118945783,2.944688016357779
1.962965128945783,3.409242068550627
1.962965138945783,3.551605407504192
1.962965148945783,3.090797757821938
1.962965158945783,3.161979427528518
1.962965168945783,3.383017242684793
1.962965178945783,3.29310355618397
1.962965188945783,3.281864344435472
1.962965198945783,3.296849959004211
1.962965208945783,3.285610748064061
1.962965218945783,3.255639518526951
1.962965228945783,3.244400308145713
1.962965238945783,3.353046013900492
1.962965248945783,3.326821188564341
1.962965258945783,3.214429078639166
1.962965268945783,3.255639518800955
1.962965278945783,3.315581977148419
1.962965288945783,3.28561074829116
1.962965298945783,3.285610747856738
1.962965308945783,3.2631323259731
1.962965318945783,3.233161096799368
1.962965328945783,3.308089170256479
1.962965338945783,3.330567591739019
1.962965348945783,3.263132326098122
1.962965358945783,3.274371536908186
1.962965368945783,3.315581976981923
1.962965378945783,3.270625133360344
1.962965388945783,3.28561074794721
1.962965398945783,3.281864344370896
1.962965408945783,3.308089169690521
1.962965418945783,3.255639518653233
1.962965428945783,3.281864344180249
1.962965438945783,3.296849959088876
1.962965448945783,3.304342766225504
1.962965458945783,3.274371537051771
1.962965468945783,3.274371536995073
1.962965478945783,3.311835573873259
1.962965488945783,3.334313995574407
1.962965498945783,3.270625133580226
1.962965508945783,3.270625133325589
1.962965518945783,3.296849958966635
1.962965528945783,3.289357151673202
1.962965538945783,3.263132326146663
1.962965548945783,3.270625133475812
1.962965558945783,3.28561074804789
1.962965568945783,3.296849958988019
1.962965578945783,3.29684995901198
1.962965588945783,3.300596362562807
1.962965598945783,3.285610748024216
1.962965608945783,3.296849958964366
1.962965618945783,3.29684995901198
1.962965628945783,3.296849958881301
1.962965638945783,3.274371537001002
1.962965648945783,3.28935715157796
1.962965658945783,3.285610748003526
1.962965668945783,3.285610747920197
1.962965678945783,3.263132326039897
1.962965688945783,3.28935715145148
1.962965698945783,3.285610748003526
1.962965708945783,3.285610748003526
1.962965718945783,3.285610748003526
1.962965728945783,3.281864344373574
1.962965738945783,3.263132326091021
1.962965748945783,3.281864344324604
1.962965758945783,3.293103555268528
1.962965768945783,3.296849958797399
1.962965778945783,3.274371537021064
1.962965788945783,3.281864344314498
1.962965798945783,3.285610747970986
1.962965808945783,3.281864344278285
1.962965818945783,3.274371537010406
1.962965828945783,3.285610747950535
1.962965838945783,3.296849958890685
1.962965848945783,3.296849958972005
1.962965858945783,3.289357151678572
1.962965868945783,3.296849958960883
1.962965878945783,3.285610748003526
1.962965888945783,3.285610747967218
1.962965898945783,3.274371537027068
1.962965908945783,3.308089169719476
1.962965918945783,3.285610747922588
1.962965928945783,3.274371537007708
1.962965938945783,3.285610747947857
1.962965948945783,3.285610748003526
1.962965958945783,2.836042285668311
1.962965968945783,-1.479814715349117
1.962965978945783,0.3446838545816058
1.962965988945783,-0.26972633331776
1.962965998945783,-0.1573342225160546
1.962966008945783,0.4233583427250056
1.962966018945783,-0.04119570624134911
1.962966028945783,0.03373236226505493
1.962966038945783,-0.05618132531919762
1.962966048945783,-0.2172766821280079
1.962966058945783,0.2322917560627682
1.962966068945783,0.1124068388945882
1.962966078945783,-0.1048845726145746
