Time (s),Channel 1 (V),Channel 2 (V)
1.963041368695652,3.296849958964304,0.03829593044934949
1.963041378695652,3.285610748024154,0.01583726842165423
1.963041388695652,3.285610748003526,0.01209415804935865
1.963041398695652,3.285610747972755,0.03455282009168576
1.963041408695652,3.281864344382065,0.02332348909383171
1.963041418695652,3.304342766262364,0.0195803787558825
1.963041428695652,3.270625133663406,0.004607937448352282
1.963041438695652,3.285610747934876,0.03455282013819243
1.963041448695652,3.274371536995305,0.02706659946229401
1.963041458695652,3.281864344288739,0.01958037878639559
1.963041468695652,3.285610748154594,0.0008648270508475647
1.963041478695652,3.300596362621481,0.01209415815457996
1.963041488695652,3.285610748034615,0.04578215119612285
1.963041498695652,3.285610748003526,0.02332348928490705
1.963041508695652,3.296849959041858,0.03829593033564797
1.963041518695652,3.300596362645925,0.0120941580623462
1.963041528695652,3.281864344412343,0.03455282009004146
1.963041538695652,3.274371537071929,0.008351047927799438
1.963041548695652,3.289357151607038,0.0120941580636807
1.963041558695652,3.278117940666899,0.01958037873957231
1.963041568695652,3.274371537018621,0.02706659941547073
1.963041578695652,3.285610747966655,0.0083510478063939
1.963041588695652,3.281864344305836,0.02332348905955682
1.963041598695652,3.27437153701241,0.01209415804571941
1.963041608695652,3.300596362461411,0.02706659933689178
1.963041618695652,3.27062513344152,0.02332348918870043
1.963041628695652,3.285610748003526,0.03455282017771
1.963041638695652,3.285610748003526,0.03080970983976079
1.963041648695652,3.304342766154328,-0.00287828306944523
1.963041658695652,3.296849958948695,0.01209415799866123
1.963041668695652,3.285610748008545,0.00835104766071202
1.963041678695652,3.266878729778309,0.008351047659040489
1.963041688695652,3.28561074811145,0.01209415801973749
1.963041698695652,3.29684995901198,0.01209415805932315
1.963041708695652,3.29684995901198,0.02332348907317078
1.963041718695652,3.289357151737669,0.008351047788241965
1.963041728695652,3.285610744155188,0.02706659982737533
1.963041738695652,2.772353439321744,0.07572703407187395
1.963041748695652,-1.427365048647472,0.0195803790026358
1.963041758695652,0.1573636669724225,0.06075459226680299
1.963041768695652,0.1611100855323803,-0.1001991541131538
1.963041778695652,-0.2322622973724963,-0.3435013260796312
1.963041788695652,0.01125393922732526,0.34148786512849
1.963041798695652,0.2735021943351834,-0.09271293018702056
1.963041808695652,-0.08989895741374779,0.1094150271640972
1.963041818695652,0.1498708759758913,0.03829593074312693
1.963041828695652,-0.09739176334797475,-0.070254268952921
1.963041838695652,-0.06367413134612109,-0.07025426907332566
1.963041848695652,0.09742122521039992,0.04578215138098867
1.963041858695652,0.04497157415641637,0.1431030201675796
1.963041868695652,0.1273924537237566,0.02332349041628466
1.963041878695652,-0.04868851758654557,0.06449770198931237
1.963041888695652,1.472982076916596e-05,-0.1451164769358434
1.963041898695652,-0.06742053571281074,0.03455281892600262
1.963041908695652,0.1423780684857188,0.03455282045716539
1.963041918695652,0.05246438117004593,0.06449770284133674
1.963041928695652,0.02998595928974682,-0.01036450391764746
1.963041938695652,0.02998595922164784,0.01583726814182097
1.963041948695652,-0.02621009542614995,0.01209415762561716
1.963041958695652,0.02998595921105784,-0.04405249728138381
1.963041968695652,0.01874674827090829,0.07198392319504171
1.963041978695652,0.08618201319320562,0.03455282018391952
1.963041988695652,-0.01122448105063061,0.03455282003677036
1.963041998695652,0.007507537182951982,0.004607937333176684
1.963042008695652,-0.003731673722333726,0.01958037863272373
1.963042018695652,0.01500034477676198,0.004607937564453861
1.963042028695652,0.04122517023010081,0.03455282027853291
1.963042038695652,0.04122517023010081,0.0682408133200758
1.963042048695652,0.02998595932668914,0.004607937893054276
1.963042058695652,-0.02621009543954077,0.03080970984860526
1.963042068695652,0.02998595921373601,0.03455282018655448
1.963042078695652,0.01874674827359668,0.03829593052450028
1.963042088695652,0.01874674817290995,-0.03282316546338704
1.963042098695652,0.01500034454371054,0.04578215110849516
1.963042108695652,0.01500034454371054,0.01209415806695228
1.963042118695652,0.01125394090224813,-0.002878283311061384
1.963042128695652,0.01874674821319486,0.01209415798736904
1.963042138695652,0.01874674826134049,0.008351047659040489
1.963042148695652,0.03747876649492309,0.008351047659040489
1.963042158695652,0.04122517019419092,0.004607937334221815
1.963042168695652,0.03373236276858738,0.01958037859420703
1.963042178695652,0.01500034454022824,-0.002878283423050521
1.963042188695652,0.007507537246795206,-0.002878283423050521
1.963042198695652,0.05246438104159283,0.01958037870177394
1.963042208695652,0.03373236280802728,0.01583726824758357
1.963042218695652,0.01500034457444469,-0.01410761445601011
1.963042228695652,0.0262395554654196,0.0233234888129363
1.963042238695652,0.0299859591271352,0.004607937361296524
1.963042248695652,0.01874674823066086,0.01209415803718814
1.963042258695652,0.02623955552409389,0.01958037871308655
1.963042268695652,0.02998595918484522,0.0195803787411315
1.963042278695652,0.03373236272581853,0.02332348900744661
1.963042288695652,0.00750753720896698,0.008351047659884765
1.963042298695652,0.02623955544254957,0.01209415799783398
1.963042308695652,0.02998595914465571,0.0008648270530331504
1.963042318695652,0.02249315196132046,0.01209415801973749
1.963042328695652,0.04122517019490304,0.01209415801973749
1.963042338695652,0.02998595931108014,0.01958037868156237
1.963042348695652,0.02998595931347209,0.03080970985380369
1.963042358695652,0.04122517023010081,0.03455282012125244
1.963042368695652,0.04122517023010081,0.004607937417658765
1.963042378695652,0.01500034480760176,0.03455281988259466
1.963042388695652,0.01874674828135518,0.03455282009311898
1.963042398695652,0.02998595922150473,0.01958037874132214
1.963042408695652,0.03373236286831665,0.02332348907903305
1.963042418695652,0.04122517011730101,0.03455282029662016
1.963042428695652,0.02998595922164784,0.04578215110300056
1.963042438695652,0.02998595922164784,0.004607937385559251
1.963042448695652,0.01874674830530533,0.00835104762836399
1.963042458695652,0.01500034478140618,0.008351047688726326
1.963042468695652,0.04497157389958514,0.01209415799198532
1.963042478695652,0.04497157389958514,-0.002878283359811518
1.963042488695652,0.02998595937601371,0.01209415786550732
1.963042498695652,0.0412251701209639,0.01209415815058667
1.963042508695652,0.02249315188739835,0.0345528201782615
1.963042518695652,0.01125394094536113,0.0308097098469133
1.963042528695652,0.02998595900140456,0.03080970967652273
1.963042538695652,0.007507537288378313,0.0158372684082888
1.963042548695652,0.02998595916865698,0.02332348908418041
1.963042558695652,0.007507537394339594,0.03080970976007883
1.963042568695652,0.003761133823449894,0.0195803786835437
1.963042578695652,0.04122517015143227,0.0120941580257836
1.963042588695652,-0.007478077255838156,0.01583726836372941
1.963042598695652,0.01125394067678823,0.04578215095038744
1.963042608695652,0.03373236284926966,0.01958037872021864
1.963042618695652,0.02623955555583662,0.01583726838226944
1.963042628695652,0.01500034461753384,0.0270665993887671
1.963042638695652,0.01874674821319486,0.0195803787769111
1.963042648695652,0.01874674821319486,0.02332348906273308
1.963042658695652,0.01874674821319486,0.01209415804888544
1.963042668695652,0.01874674821319486,0.01209415801973749
1.963042678695652,0.01874674829696418,0.03829593043302228
1.963042688695652,0.02998595910823131,0.02332349004956926
1.963042698695652,-0.05243492111953208,0.7120557922322239
1.963042708695652,0.134885259948193,4.780816713692899
1.963042718695652,-0.1123773790767544,3.204967294032828
1.963042728695652,0.1011676287860871,2.894289135983044
1.963042738695652,0.4945400115601528,3.822580498890725
1.963042748695652,-0.2847119473738725,3.313517490712019
1.963042758695652,-0.1086309760997017,2.729592282580814
1.963042768695652,0.02998595882868338,3.560562777604783
1.963042778695652,0.05246438103822298,3.313517498356196
1.963042788695652,0.01125394236089727,3.317260607433417
1.963042798695652,0.2173061424145341,3.444526358565949
1.963042808695652,-0.02995649826853114,3.257370841668658
1.963042818695652,-0.1386022047081298,3.204967296271644
1.963042828695652,0.02998595889622697,3.272343282703218
1.963042838695652,-0.03370290309795382,3.373407261827847
1.963042848695652,0.123646049850098,3.399609034265912
1.963042858695652,0.03373236200655411,3.388379701226919
1.963042868695652,-0.06367413239166161,3.152563751184261
1.963042878695652,-0.02246369227777992,3.332233047405823
1.963042888695652,0.0749428023640602,3.369664151222405
1.963042898695652,-0.007478077185718622,3.261113951888075
1.963042908695652,0.03373236298202621,3.373407261945828
1.963042918695652,0.1348852614433722,3.395865923973523
1.963042928695652,-0.03744930678805253,3.249884619817738
1.963042938695652,-0.03370290290413784,3.231169069021291
1.963042948695652,0.01874674814989341,3.395865923891056
1.963042958695652,0.04871797735075474,3.321003717421195
1.963042968695652,0.018746748610749,3.343462379006971
1.963042978695652,0.06370359203984084,3.339719268534485
1.963042988695652,-0.01122448089448951,3.287315723803196
1.963042998695652,-0.01122448114267974,3.291058833955166
1.963043008695652,0.05995718845131478,3.343462378939194
1.963043018695652,0.04122517023751177,3.328489937570133
1.963043028695652,0.05246438117766132,3.287315723852692
1.963043038695652,0.02998595934201192,3.339719268759546
1.963043048695652,0.04122517003921172,3.347205489019325
1.963043058695652,1.472992536750983e-05,3.264857061584518
1.963043068695652,1.472986577323501e-05,3.291058833793188
1.963043078695652,0.01874674821319486,3.347205489143127
1.963043088695652,0.01874674821319486,3.31726060648682
1.963043098695652,0.01874674821319486,3.306031275472972
1.963043108695652,0.01125394094637311,3.328489937381032
1.963043118695652,0.03373236293982297,3.313517496276114
1.963043128695652,0.04122517021590245,3.332233047951675
1.963043138695652,0.007507537395453789,3.317260606599878
1.963043148695652,0.04122516999474942,3.317260606319238
1.963043158695652,0.01874674813090774,3.298545054662378
1.963043168695652,1.472989732514973e-05,3.28731572364853
1.963043178695652,0.02623955534861618,3.328489937277704
1.963043188695652,0.01500034466907318,3.328489937346778
1.963043198695652,0.02998595925592562,3.298545054780202
1.963043208695652,0.04497157384279168,3.328489937483796
1.963043218695652,0.02998595936951252,3.313517496302229
1.963043228695652,0.03373236275041607,3.291058834201201
1.963043238695652,0.01125394087967795,3.324746827229776
1.963043248695652,0.04122517005341009,3.287315723850285
1.963043258695652,0.03747876644561896,3.306031275509698
1.963043268695652,0.0262395554899047,3.313517496154494
1.963043278695652,0.01125394090305226,3.313517496154494
1.963043288695652,0.01500034451373622,3.306031275492996
1.963043298695652,0.02998595919120331,3.302288165163657
1.963043308695652,0.02623955553681007,3.313517496131484
1.963043318695652,0.01874674824338384,3.302288165117647
1.963043328695652,0.04122517000292703,3.317260606363876
1.963043338695652,0.0487179774111736,3.313517495996738
1.963043348695652,0.02249315188415797,3.287315723631093
1.963043358695652,0.01874674823617392,3.298545054642831
1.963043368695652,0.04497157348778494,3.339719268305339
1.963043378695652,0.003761133593931857,3.302288165028437
1.963043388695652,0.01874674818079793,3.291058834014589
1.963043398695652,0.01874674821319486,3.306031275309741
1.963043408695652,0.02249315194177599,3.313517496124972
1.963043418695652,0.02998595922164784,3.309774385814122
1.963043428695652,0.02998595922164784,3.321003716827969
1.963043438695652,0.01500034469873062,3.328489937519841
1.963043448695652,0.02623955557382394,3.291058834206727
1.963043458695652,0.02998595922054045,3.328489937586219
1.963043468695652,0.03373236286725697,3.317260606586755
1.963043478695652,0.0150003445802542,3.302288165108915
1.963043488695652,0.01874674821319486,3.306031275460621
1.963043498695652,0.01874674821319486,3.313517496136519
1.963043508695652,-0.01122448088857438,3.313517496154494
1.963043518695652,0.02998595904971375,3.3284899374255
1.963043528695652,0.007507537216517633,3.306031275415452
1.963043538695652,0.01500034450994385,3.294801944401615
1.963043548695652,0.02249315180337689,3.306031275314251
1.963043558695652,0.01874674819242716,3.321003716751392
1.963043568695652,0.01500034454571064,3.298545054723697
1.963043578695652,0.01125394089899753,3.321003716727391
1.963043588695652,0.01500034468630066,3.332233047957979
1.963043598695652,0.02998595924740729,3.332233047867901
1.963043608695652,0.03747876654084032,3.306031275502256
1.963043618695652,0.03373236292379146,3.332233047729565
1.963043628695652,0.02998595913836918,3.328489937514077
1.963043638695652,0.01874674819821963,3.317260606515192
1.963043648695652,0.007507537258070074,3.317260606515192
1.963043658695652,0.01500034446261598,3.317260606515192
1.963043668695652,0.01874674811383699,3.339719268639665
1.963043678695652,1.472988025440561e-05,3.332233047963767
1.963043688695652,0.01874674808487465,3.328489937622924
1.963043698695652,1.472990052804474e-05,3.302288165141852
1.963043708695652,0.003761133571208344,3.309774385757879
1.963043718695652,0.0150003445113579,3.298545054744031
1.963043728695652,0.01125394090777823,3.317260606347579
1.963043738695652,0.01500034443624321,3.317260606622565
1.963043748695652,1.472988625131408e-05,3.332233047941611
1.963043758695652,0.0187467481198339,3.317260606589815
1.963043768695652,0.007507537329061884,3.302288165238018
1.963043778695652,0.0150003446765625,3.321003716705229
1.963043788695652,0.04122517020357812,3.287315723663686
1.963043798695652,0.1461244722319771,0.1880203669449858
1.963043808695652,-0.1311093951125927,-0.8188763313650594
1.963043818695652,0.2510237738468655,0.363946530506872
1.963043828695652,-0.3821184424482259,-0.1151715927506269
1.963043838695652,-0.01497088818808273,-0.3135564415367548
1.963043848695652,0.277248599693547,0.3414878681263578
1.963043858695652,0.02998595923125652,0.105671916889959
1.963043868695652,0.04122517017140608,-0.0665111586557047
1.963043878695652,-0.02995649944925084,0.1094150241735045
1.963043888695652,-0.02621009621843695,-0.186290689814459
1.963043898695652,-0.1086309764462003,0.07947014417993498
1.963043908695652,0.1910813148132425,0.06449770317921058
1.963043918695652,0.01874674867467059,0.1169012473947149
1.963043928695652,0.07119639921896462,0.03455281997001809
1.963043938695652,-0.06367413206283,-0.04405249712691532
1.963043948695652,-0.09364536158860794,-0.08896982129536396
1.963043958695652,0.08243561049411646,0.04578215186735297
1.963043968695652,0.06744999590034373,0.1356167998098065
1.963043978695652,0.04122517037332811,-0.04779560674970482
1.963043988695652,-0.03744930579016698,0.07198392335174003
1.963043998695652,0.05995718794149239,0.03080970951407448
1.963044008695652,-0.07865974698689271,-0.03656627656895002
1.963044018695652,0.02998595839952621,-0.01785072500745904
1.963044028695652,0.08243561024166025,0.08695636478509461
1.963044038695652,0.04122517012777856,0.03455282008168722
1.963044048695652,1.473001393435119e-05,-0.006621393635716649
1.963044058695652,-0.02246369193371072,0.004607937189728048
1.963044068695652,0.02998595907655673,-0.00662139359046277
1.963044078695652,0.007507537235850847,0.02332348911313091
1.963044088695652,0.08992841746353927,0.05326837181669736
1.963044098695652,0.01125394079610285,0.03455281948142735
1.963044108695652,0.003761133584139178,-0.03282316606443331
1.963044118695652,0.01500034452428873,0.02332348900480484
1.963044128695652,0.04497157366565119,0.04203904075923333
1.963044138695652,0.00750753729826299,-0.002878283111587542
1.963044148695652,0.01874674827203612,0.03455282020071652
1.963044158695652,0.04497157379905174,0.04203904087661494
1.963044168695652,0.01500034484074831,0.04578215122891344
1.963044178695652,1.47299589161251e-05,-0.006621393690686512
1.963044188695652,0.01500034454837177,0.008351047660075408
1.963044198695652,0.04871797736882043,0.01583726833597383
1.963044208695652,0.01874674821319486,0.02332348887301607
1.963044218695652,0.01874674819779371,0.0008648269684217079
1.963044228695652,0.0150003445510806,0.008351047644313318
1.963044238695652,1.472998632472307e-05,0.004607937328454865
1.963044248695652,0.01125394078338327,0.01209415823151802
1.963044258695652,1.472989582592343e-05,0.03829593051459024
1.963044268695652,0.01500034448267836,0.02332348916280702
1.963044278695652,0.01500034454371054,0.008351047811010185
1.963044288695652,0.03373236275677416,0.01209415799736418
1.963044298695652,0.01125394087647505,0.008351047659414967
1.963044308695652,-0.01497088465014191,0.0233234890093258
1.963044318695652,0.02998595910982935,0.03455281992323906
1.963044328695652,0.01874674818418482,0.008351047717009574
1.963044338695652,0.01125394089075178,0.02332348906880641
1.963044348695652,0.003761133597325562,-0.006621393535693763
1.963044358695652,0.01500034457309539,0.03455282006648343
1.963044368695652,0.01874674823304599,0.01958037876096518
1.963044378695652,0.02998595917319554,0.03080970977481281
1.963044388695652,0.02998595922164784,0.008351047892346652
1.963044398695652,0.03373236280514467,0.004607937405733361
1.963044408695652,0.0187467482182786,0.02332348909547941
1.963044418695652,0.007507537276858114,0.0008648270817521557
1.963044428695652,0.01500034468923097,0.01209415801973749
1.963044438695652,0.02998595922164784,0.01209415808772214
1.963044448695652,0.02998595922164784,0.03080970977746819
1.963044458695652,0.003761133758744616,0.02332348916562582
1.963044468695652,0.01874674818470273,0.0008648272223173136
1.963044478695652,0.01500034454371054,0.03829593048745766
1.963044488695652,0.01500034454371054,0.0008648271079655656
1.963044498695652,0.01500034454371054,0.01958037854223299
1.963044508695652,0.02998595922164784,0.008351047576696337
1.963044518695652,0.02998595922164784,-0.006621393775086887
1.963044528695652,0.01125394099890057,-0.002878283447963474
1.963044538695652,0.01874674842609874,0.02332348920818686
1.963044548695652,0.04122517015380378,0.03455282018391952
1.963044558695652,0.01874674827350468,0.03455282018391952
1.963044568695652,0.03747876639650223,0.01583726854440449
1.963044578695652,0.007507537177145886,0.01958037885141847
1.963044588695652,0.003761133569054909,0.03455282018391952
1.963044598695652,0.02998595909607053,0.03455282018391952
1.963044608695652,0.003761133820233371,0.0008648273037218657
1.963044618695652,0.03373236281230008,0.004607937455869062
1.963044628695652,0.01874674822543401,0.03455282015946275
1.963044638695652,0.0112539409258814,0.01209415817456683
1.963044648695652,1.47303500508427e-05,0.0233234891018285
1.963044658695652,0.05246438117945358,0.02332348914906711
1.963044668695652,0.03373236294587099,0.03829593050086395
1.963044678695652,0.02998595925536341,0.01583726858255011
1.963044688695652,0.029985959141538,0.02332348920854772
1.963044698695652,0.01874674821319486,0.03829593054068791
1.963044708695652,0.01874674821319486,0.03455282020273871
1.963044718695652,0.01874674800527932,0.03829593025379064
1.963044728695652,1.473041141693323e-05,0.01209415801973749
1.963044738695652,0.1086604361660971,0.01209415801973749
1.963044748695652,4.109819526749142,-0.04405249699021409
1.963044758695652,3.686475932686299,0.08321325342536369
1.963044768695652,2.802324676443056,-0.07774048916309903
1.963044778695652,3.420481278150719,0.4275794064595847
1.963044788695652,3.686475938180918,-0.08896981694686551
1.963044798695652,2.738635815613744,-0.1675751384686158
1.963044808695652,3.225668289519728,-0.04779560763602108
1.963044818695652,3.506648563023467,0.0944425852060489
1.963044828695652,3.24440030910393,0.02332348983355033
1.963044838695652,3.379270839292655,0.0906994757196985
1.963044848695652,3.285610748124742,0.116901248085343
1.963044858695652,3.233161097017376,-0.1526026958642946
1.963044868695652,3.13950100709117,0.0008648268721061478
1.963044878695652,3.390510050618682,-0.006621393442986803
1.963044888695652,3.341806803211367,0.1206443580472863
1.963044898695652,3.368031628483651,0.0794701449024889
1.963044908695652,3.218175482102275,-0.04779560775141456
1.963044918695652,3.240653904034011,-0.04779560771715329
1.963044928695652,3.353046013435506,0.01209415769003407
1.963044938695652,3.270625133882709,0.03455281962728966
1.963044948695652,3.323074784766462,-0.01785072421953158
1.963044958695652,3.338060399353328,0.1243874686225384
1.963044968695652,3.300596362966589,-0.002878282454475217
1.963044978695652,3.176965042513763,-0.02159383506714439
1.963044988695652,3.28561074810405,-0.002878283295224398
1.963044998695652,3.326821188217894,0.04952526143601688
1.963045008695652,3.285610748403932,0.02706659968073683
1.963045018695652,3.311835573425716,0.02706659934253958
1.963045028695652,3.270625133318086,0.008351047642798388
1.963045038695652,3.248146711437808,-0.04030938675049709
1.963045048695652,3.263132326531194,0.03829593062234438
1.963045058695652,3.315581977214228,0.04578215116931368
1.963045068695652,3.28186434439378,0.02332348914161842
1.963045078695652,3.281864344334042,-0.002878283217370568
1.963045088695652,3.308089169679321,0.04952526137884441
1.963045098695652,3.266878729647862,0.01958037868348583
1.963045108695652,3.263132326001146,-0.006621393682158645
1.963045118695652,3.296849958676309,0.03455281977401667
1.963045128695652,3.326821188044144,0.04578215117360315
1.963045138695652,3.274371536998263,0.030809709819682
1.963045148695652,3.308089169818711,-0.006621393559810097
1.963045158695652,3.285610748003526,0.008351047697012486
1.963045168695652,3.285610747988292,0.01209415805017909
1.963045178695652,3.281864344341576,0.01958037872607751
1.963045188695652,3.311835573447505,0.03455282006282037
1.963045198695652,3.285610748003526,0.03455281994319189
1.963045208695652,3.28561074799618,0.004607937298343487
1.963045218695652,3.281864344349464,0.004607937298343487
1.963045228695652,3.296849958859222,0.02332348891104934
1.963045238695652,3.281864344534107,0.008351047836719753
1.963045248695652,3.315581977354556,0.03829593054031343
1.963045258695652,3.285610748190003,0.04203904088202443
1.963045268695652,3.274371536957964,0.03455282003561289
1.963045278695652,3.270625133469004,0.01958037881277581
1.963045288695652,3.308089169936169,0.03829593050252186
1.963045298695652,3.274371537275851,0.01958037889698214
1.963045308695652,3.296849958924315,0.02332348916021973
1.963045318695652,3.285610748003526,0.03080970979098342
1.963045328695652,3.285610748003526,0.01209415810123737
1.963045338695652,3.285610748003526,-0.002878283266845827
1.963045348695652,3.285610748067526,0.03455282016260495
1.963045358695652,3.296849959007676,0.03080970982465574
1.963045368695652,3.308089169947825,0.02332348915019054
1.963045378695652,3.30059636264525,0.01209415812828144
1.963045388695652,3.296849958931308,0.0233234890346609
1.963045398695652,3.274371537051008,0.004607937344914843
1.963045408695652,3.285610747907255,0.02332348894151818
1.963045418695652,3.285610747975198,0.02332348918673953
1.963045428695652,3.2818643443396,0.03455282016726208
1.963045438695652,3.285610747986316,0.02332348915341445
1.963045448695652,3.285610748003526,0.0270665994225824
1.963045458695652,3.270625133284708,0.01583726829874398
1.963045468695652,3.263132325991282,0.0008648269469607554
1.963045478695652,3.28186434420855,0.01958037861574969
1.963045488695652,3.308089169702548,0.01583726855688139
1.963045498695652,3.274371537045284,0.03455282018391952
1.963045508695652,3.289357151632136,0.03455282018391952
1.963045518695652,3.300596362582505,0.02706659952844032
1.963045528695652,3.289357151727876,0.008351047768673823
1.963045538695652,3.296849958997985,0.02332348906920472
1.963045548695652,3.285610748057846,-0.002878283296415918
1.963045558695652,3.259385922603256,0.01958037849610079
1.963045568695652,3.300596362525108,-0.002878283383995943
1.963045578695652,3.270625133351376,0.004607937291902477
1.963045588695652,3.270625133325589,0.03455281997617313
1.963045598695652,3.274371537201619,0.02332348920501062
1.963045608695652,3.29684995901198,0.03455282024215073
1.963045618695652,3.29684995901198,0.05326837193189679
1.963045628695652,3.255639519020322,0.03080971002631857
1.963045638695652,3.263132326145838,0.03829593051810352
1.963045648695652,3.285610747995989,0.03455282016885872
1.963045658695652,3.278117940702556,0.01958037881706188
1.963045668695652,3.266878729946042,-0.002878283050602212
1.963045678695652,3.293103555305191,0.03080970976731645
1.963045688695652,3.285610748011765,0.01958037875347904
1.963045698695652,2.749875027112148,0.1206443577546323
1.963045708695652,-1.524771547753911,-0.08896981977595977
1.963045718695652,0.247277371901046,0.1281305788141895
1.963045728695652,0.1948277208470624,-0.006621393351859434
1.963045738695652,-0.2996975591026393,-0.4033910883346934
1.963045748695652,-0.0674205327999897,0.3302585371417195
1.963045758695652,0.4271047477498662,0.1056719170141765
